flow_id,size,source,target,fct
62,1023,31,63,1550
1,1023,32,0,2046
3,1023,33,1,2046
5,1023,34,2,2046
7,1023,35,3,2046
9,1023,36,4,2046
11,1023,37,5,2046
13,1023,38,6,2046
15,1023,39,7,2046
17,1023,40,8,2046
19,1023,41,9,2046
21,1023,42,10,2046
23,1023,43,11,2046
25,1023,44,12,2046
27,1023,45,13,2046
29,1023,46,14,2046
31,1023,47,15,2046
33,1023,48,16,2046
35,1023,49,17,2046
37,1023,50,18,2046
39,1023,51,19,2046
41,1023,52,20,2046
43,1023,53,21,2046
45,1023,54,22,2046
47,1023,55,23,2046
49,1023,56,24,2046
51,1023,57,25,2046
53,1023,58,26,2046
55,1023,59,27,2046
57,1023,60,28,2046
59,1023,61,29,2046
61,1023,62,30,2046
63,1023,63,31,2046
0,1023,0,32,2046
2,1023,1,33,2046
4,1023,2,34,2046
6,1023,3,35,2046
8,1023,4,36,2046
10,1023,5,37,2046
12,1023,6,38,2046
14,1023,7,39,2046
16,1023,8,40,2046
18,1023,9,41,2046
20,1023,10,42,2046
22,1023,11,43,2046
24,1023,12,44,2046
26,1023,13,45,2046
28,1023,14,46,2046
30,1023,15,47,2046
32,1023,16,48,2046
34,1023,17,49,2046
36,1023,18,50,2046
38,1023,19,51,2046
40,1023,20,52,2046
42,1023,21,53,2046
44,1023,22,54,2046
46,1023,23,55,2046
48,1023,24,56,2046
50,1023,25,57,2046
52,1023,26,58,2046
54,1023,27,59,2046
56,1023,28,60,2046
58,1023,29,61,2046
60,1023,30,62,2046
