flow_id,size,source,target,fct
462,1023,231,463,1650
1,1023,232,0,2046
3,1023,233,1,2046
5,1023,234,2,2046
7,1023,235,3,2046
9,1023,236,4,2046
11,1023,237,5,2046
13,1023,238,6,2046
15,1023,239,7,2046
17,1023,240,8,2046
19,1023,241,9,2046
21,1023,242,10,2046
23,1023,243,11,2046
25,1023,244,12,2046
27,1023,245,13,2046
29,1023,246,14,2046
31,1023,247,15,2046
33,1023,248,16,2046
35,1023,249,17,2046
37,1023,250,18,2046
39,1023,251,19,2046
41,1023,252,20,2046
43,1023,253,21,2046
45,1023,254,22,2046
47,1023,255,23,2046
49,1023,256,24,2046
51,1023,257,25,2046
53,1023,258,26,2046
55,1023,259,27,2046
57,1023,260,28,2046
59,1023,261,29,2046
61,1023,262,30,2046
63,1023,263,31,2046
65,1023,264,32,2046
67,1023,265,33,2046
69,1023,266,34,2046
71,1023,267,35,2046
73,1023,268,36,2046
75,1023,269,37,2046
77,1023,270,38,2046
79,1023,271,39,2046
81,1023,272,40,2046
83,1023,273,41,2046
85,1023,274,42,2046
87,1023,275,43,2046
89,1023,276,44,2046
91,1023,277,45,2046
93,1023,278,46,2046
95,1023,279,47,2046
97,1023,280,48,2046
99,1023,281,49,2046
101,1023,282,50,2046
103,1023,283,51,2046
105,1023,284,52,2046
107,1023,285,53,2046
109,1023,286,54,2046
111,1023,287,55,2046
113,1023,288,56,2046
115,1023,289,57,2046
117,1023,290,58,2046
119,1023,291,59,2046
121,1023,292,60,2046
123,1023,293,61,2046
125,1023,294,62,2046
127,1023,295,63,2046
129,1023,296,64,2046
131,1023,297,65,2046
133,1023,298,66,2046
135,1023,299,67,2046
137,1023,300,68,2046
139,1023,301,69,2046
141,1023,302,70,2046
143,1023,303,71,2046
145,1023,304,72,2046
147,1023,305,73,2046
149,1023,306,74,2046
151,1023,307,75,2046
153,1023,308,76,2046
155,1023,309,77,2046
157,1023,310,78,2046
159,1023,311,79,2046
161,1023,312,80,2046
163,1023,313,81,2046
165,1023,314,82,2046
167,1023,315,83,2046
169,1023,316,84,2046
171,1023,317,85,2046
173,1023,318,86,2046
175,1023,319,87,2046
177,1023,320,88,2046
179,1023,321,89,2046
181,1023,322,90,2046
183,1023,323,91,2046
185,1023,324,92,2046
187,1023,325,93,2046
189,1023,326,94,2046
191,1023,327,95,2046
193,1023,328,96,2046
195,1023,329,97,2046
197,1023,330,98,2046
199,1023,331,99,2046
201,1023,332,100,2046
203,1023,333,101,2046
205,1023,334,102,2046
207,1023,335,103,2046
209,1023,336,104,2046
211,1023,337,105,2046
213,1023,338,106,2046
215,1023,339,107,2046
217,1023,340,108,2046
219,1023,341,109,2046
221,1023,342,110,2046
223,1023,343,111,2046
225,1023,344,112,2046
227,1023,345,113,2046
229,1023,346,114,2046
231,1023,347,115,2046
233,1023,348,116,2046
235,1023,349,117,2046
237,1023,350,118,2046
239,1023,351,119,2046
241,1023,352,120,2046
243,1023,353,121,2046
245,1023,354,122,2046
247,1023,355,123,2046
249,1023,356,124,2046
251,1023,357,125,2046
