node_id,gp
0,0.935452
1,0.935452
2,0.935452
3,0.935452
4,0.935452
5,0.935452
6,0.935452
7,0.935452
8,0.935452
9,0.935452
10,0.935452
11,0.935452
12,0.935452
13,0.935452
14,0.935452
15,0.935452
16,0.935452
17,0.935452
18,0.935452
19,0.935452
20,0.935452
21,0.935452
22,0.935452
23,0.935452
24,0.935452
25,0.935452
26,0.935452
27,0.935452
28,0.935452
29,0.935452
30,0.935452
31,0.935452
32,0.935452
33,0.935452
34,0.935452
35,0.935452
36,0.935452
37,0.935452
38,0.935452
39,0.935452
40,0.935452
41,0.935452
42,0.935452
43,0.935452
44,0.935452
45,0.935452
46,0.935452
47,0.935452
48,0.935452
49,0.935452
50,0.935452
51,0.935452
52,0.935452
53,0.935452
54,0.935452
55,0.935452
56,0.935452
57,0.935452
58,0.935452
59,0.935452
60,0.935452
61,0.935452
62,0.935452
63,0.935452
64,0.935452
65,0.935452
66,0.935452
67,0.935452
68,0.935452
69,0.935452
70,0.935452
71,0.935452
72,0.935452
73,0.935452
74,0.935452
75,0.935452
76,0.935452
77,0.935452
78,0.935452
79,0.935452
80,0.935452
81,0.935452
82,0.935452
83,0.935452
84,0.935452
85,0.935452
86,0.935452
87,0.935452
88,0.935452
89,0.935452
90,0.935452
91,0.935452
92,0.935452
93,0.935452
94,0.935452
95,0.935452
96,0.935452
97,0.935452
98,0.935452
99,0.935452
100,0.935452
101,0.935452
102,0.935452
103,0.935452
104,0.935452
105,0.935452
106,0.935452
107,0.935452
108,0.935452
109,0.935452
110,0.935452
111,0.935452
112,0.935452
113,0.935452
114,0.935452
115,0.935452
116,0.935452
117,0.935452
118,0.935452
119,0.935452
120,0.935452
121,0.935452
122,0.935452
123,0.935452
124,0.935452
125,0.935452
126,0.935452
127,0.935452
128,0.935452
129,0.935452
130,0.935452
131,0.935452
132,0.935452
133,0.935452
134,0.935452
135,0.935452
136,0.935452
137,0.935452
138,0.935452
139,0.935452
140,0.935452
141,0.935452
142,0.935452
143,0.935452
144,0.935452
145,0.935452
146,0.935452
147,0.935452
148,0.935452
149,0.935452
150,0.935452
151,0.935452
152,0.935452
153,0.935452
154,0.935452
155,0.935452
156,0.935452
157,0.935452
158,0.935452
159,0.935452
160,0.935452
161,0.935452
162,0.935452
163,0.935452
164,0.935452
165,0.935452
166,0.935452
167,0.935452
168,0.935452
