node_id,gp
0,0.527628
1,0.527628
2,0.527628
3,0.527628
4,0.527628
5,0.527628
6,0.527628
7,0.527628
8,0.527628
9,0.527628
10,0.527628
11,0.527628
12,0.527628
13,0.527628
14,0.527628
15,0.527628
16,0.527628
17,0.527628
18,0.527628
19,0.527628
20,0.527628
21,0.527628
22,0.527628
23,0.527628
24,0.527628
25,0.527628
26,0.527628
27,0.527628
28,0.527628
29,0.527628
30,0.527628
31,0.527628
32,0.527628
33,0.527628
34,0.527628
35,0.527628
36,0.527628
37,0.527628
38,0.527628
39,0.527628
40,0.527628
41,0.527628
42,0.527628
43,0.527628
44,0.527628
45,0.527628
46,0.527628
47,0.527628
48,0.527628
49,0.527628
50,0.527628
51,0.527628
52,0.527628
53,0.527628
54,0.527628
55,0.527628
56,0.527628
57,0.527628
58,0.0283619
59,0.0283619
60,0.0283619
61,0.0283619
62,0.0283619
63,0.0283619
64,0.0283619
65,0.0283619
66,0.0283619
67,0.0283619
68,0.0283619
69,0.0283619
70,0.0283619
71,0.0283619
72,0.0283619
73,0.0283619
74,0.0283619
75,0.0283619
76,0.0283619
77,0.0283619
78,0.0283619
79,0.0283619
80,0.0283619
81,0.0283619
82,0.0283619
83,0.0283619
84,0.0283619
85,0.0283619
86,0.0283619
87,0.0283619
88,0.0283619
89,0.0283619
90,0.0283619
91,0.0283619
92,0.0283619
93,0.0283619
94,0.0283619
95,0.0283619
96,0.0283619
97,0.0283619
98,0.0283619
99,0.0283619
100,0.0283619
101,0.0283619
102,0.0283619
103,0.0283619
104,0.0283619
105,0.0283619
106,0.0283619
107,0.0283619
108,0.0283619
109,0.0283619
110,0.0283619
111,0.0283619
112,0.0283619
113,0.0283619
114,0.0283619
115,0.0283619
116,0.0283619
117,0.0283619
118,0.0283619
119,0.0283619
120,0.0283619
121,0.0283619
122,0.0283619
123,0.0283619
124,0.0283619
125,0.0283619
126,0.0283619
127,0.0283619
128,0.0283619
129,0.0283619
130,0.0283619
131,0.0283619
132,0.0283619
133,0.0283619
134,0.0283619
135,0.0283619
136,0.0283619
137,0.0283619
138,0.0283619
139,0.0283619
140,0.0283619
141,0.0283619
142,0.0283619
143,0.0283619
144,0.0283619
145,0.0283619
146,0.0283619
147,0.0283619
148,0.0283619
149,0.0283619
150,0.0283619
151,0.0283619
152,0.0283619
153,0.0283619
154,0.0283619
155,0.0283619
156,0.0283619
157,0.0283619
158,0.0283619
159,0.0283619
160,0.0283619
161,0.0283619
162,0.0283619
163,0.0283619
164,0.0283619
165,0.0283619
166,0.0283619
167,0.0283619
168,0.0283619
169,0.0283619
170,0.0283619
171,0.0283619
172,0.0283619
173,0.0283619
174,0.0283619
175,0.0283619
176,0.0283619
177,0.0283619
178,0.0283619
179,0.0283619
180,0.0283619
181,0.0283619
182,0.0283619
183,0.0283619
184,0.0283619
185,0.0283619
186,0.0283619
187,0.0283619
188,0.0283619
189,0.0283619
190,0.0283619
191,0.0283619
192,0.0283619
193,0.0283619
194,0.0283619
195,0.0283619
196,0.0283619
197,0.0283619
198,0.0283619
199,0.0283619
200,0.0283619
201,0.0283619
202,0.0283619
203,0.0283619
204,0.0283619
205,0.0283619
206,0.0283619
207,0.0283619
208,0.0283619
209,0.0283619
210,0.0283619
211,0.0283619
212,0.0283619
213,0.0283619
214,0.0283619
215,0.0283619
216,0.0283619
217,0.0283619
218,0.0283619
219,0.0283619
220,0.0283619
221,0.0283619
222,0.0283619
223,0.0283619
224,0.0283619
225,0.0283619
226,0.0283619
227,0.0283619
228,0.0283619
229,0.0283619
230,0.0283619
231,0.0283619
232,0.0283619
233,0.0283619
234,0.0283619
235,0.0283619
236,0.0283619
237,0.0283619
238,0.0283619
239,0.0283619
240,0.0283619
241,0.0283619
242,0.0283619
243,0.0283619
244,0.0283619
245,0.0283619
246,0.0283619
247,0.0283619
248,0.0283619
249,0.0283619
250,0.0283619
251,0.0283619
252,0.0283619
253,0.0283619
254,0.0283619
255,0.0283619
256,0.0283619
257,0.0283619
258,0.0283619
259,0.0283619
260,0.0283619
261,0.0283619
262,0.0283619
263,0.0283619
264,0.0283619
265,0.0283619
266,0.0283619
267,0.0283619
268,0.0283619
269,0.0283619
270,0.0283619
271,0.0283619
272,0.0283619
273,0.0283619
274,0.0283619
275,0.0283619
276,0.0283619
277,0.0283619
278,0.0283619
279,0.0283619
280,0.0283619
