node_id,gp
0,0.757457
1,0.757457
2,0.757457
3,0.757457
4,0.757457
5,0.757457
6,0.757457
7,0.757457
8,0.757457
9,0.757457
10,0.757457
11,0.757457
12,0.757457
13,0.757457
14,0.757457
15,0.757457
16,0.757457
17,0.757457
18,0.757457
19,0.757457
20,0.757457
21,0.757457
22,0.757457
23,0.757457
24,0.757457
25,0.757457
26,0.757457
27,0.757457
28,0.757457
29,0.757457
30,0.757457
31,0.757457
32,0.757457
33,0.757457
34,0.757457
35,0.757457
36,0.757457
37,0.757457
38,0.757457
39,0.757457
40,0.757457
41,0.757457
42,0.757457
43,0.757457
44,0.757457
45,0.757457
46,0.757457
47,0.757457
48,0.757457
49,0.757457
50,0.757457
51,0.757457
52,0.757457
53,0.757457
54,0.757457
55,0.757457
56,0.757457
57,0.757457
58,0.757457
59,0.757457
60,0.757457
61,0.757457
62,0.757457
63,0.757457
64,0.757457
65,0.757457
66,0.757457
67,0.757457
68,0.757457
69,0.757457
70,0.757457
71,0.757457
72,0.757457
73,0.757457
74,0.757457
75,0.757457
76,0.757457
77,0.757457
78,0.757457
79,0.757457
80,0.757457
81,0.757457
82,0.757457
83,0.757457
84,0.757457
85,0.757457
86,0.757457
87,0.757457
88,0.757457
89,0.757457
90,0.757457
91,0.757457
92,0.757457
93,0.757457
94,0.757457
95,0.757457
96,0.757457
97,0.757457
98,0.757457
99,0.757457
100,0.757457
101,0.757457
102,0.757457
103,0.757457
104,0.757457
105,0.757457
106,0.757457
107,0.757457
108,0.757457
109,0.757457
110,0.757457
111,0.757457
112,0.757457
113,0.757457
114,0.757457
115,0.757457
116,0.757457
117,0.757457
118,0.757457
119,0.757457
120,0.757457
121,0.757457
122,0.757457
123,0.757457
124,0.757457
125,0.757457
126,0.757457
127,0.757457
128,0.757457
129,0.757457
130,0.757457
131,0.757457
132,0.757457
133,0.757457
134,0.757457
135,0.757457
136,0.757457
137,0.757457
138,0.757457
139,0.757457
140,0.757457
141,0.757457
142,0.757457
143,0.757457
144,0.757457
145,0.757457
146,0.757457
147,0.757457
148,0.757457
149,0.757457
150,0.757457
151,0.757457
152,0.757457
153,0.757457
154,0.757457
155,0.757457
156,0.757457
157,0.757457
158,0.757457
159,0.757457
160,0.757457
161,0.757457
162,0.757457
163,0.757457
164,0.757457
165,0.757457
166,0.757457
167,0.757457
168,0.757457
169,0.757457
170,0.757457
171,0.757457
172,0.757457
173,0.757457
174,0.757457
175,0.757457
176,0.757457
177,0.757457
178,0.757457
179,0.757457
180,0.757457
181,0.757457
182,0.757457
183,0.757457
184,0.757457
185,0.757457
186,0.757457
187,0.757457
188,0.757457
189,0.757457
190,0.757457
191,0.757457
192,0.757457
193,0.757457
194,0.757457
195,0.757457
196,0.757457
197,0.757457
198,0.757457
199,0.757457
200,0.757457
201,0.757457
202,0.757457
203,0.757457
204,0.757457
205,0.757457
206,0.757457
207,0.757457
208,0.757457
209,0.757457
210,0.757457
211,0.757457
212,0.757457
213,0.757457
214,0.757457
215,0.757457
216,0.757457
217,0.757457
218,0.757457
219,0.757457
220,0.757457
221,0.757457
222,0.757457
223,0.757457
224,0.757457
225,0.757457
226,0.757457
227,0.757457
228,0.757457
229,0.757457
230,0.757457
231,0.757457
232,0.757457
233,0.757457
234,0.757457
235,0.757457
236,0.757457
237,0.757457
238,0.757457
239,0.757457
240,0.757457
241,0.757457
242,0.757457
243,0.757457
244,0.757457
245,0.757457
246,0.757457
247,0.757457
248,0.757457
249,0.757457
250,0.757457
251,0.757457
252,0.757457
253,0.757457
254,0.757457
255,0.757457
256,0.757457
257,0.757457
258,0.757457
259,0.757457
260,0.757457
261,0.757457
262,0.757457
263,0.757457
264,0.757457
265,0.757457
266,0.757457
267,0.757457
268,0.757457
269,0.757457
270,0.757457
271,0.757457
272,0.757457
273,0.757457
274,0.757457
275,0.757457
276,0.757457
277,0.757457
278,0.757457
279,0.757457
280,0.757457
281,0.757457
282,0.757457
283,0.757457
284,0.757457
285,0.757457
286,0.757457
287,0.757457
288,0.757457
289,0.757457
290,0.757457
291,0.757457
292,0.757457
293,0.757457
294,0.757457
295,0.757457
296,0.757457
297,0.757457
298,0.757457
299,0.757457
300,0.757457
301,0.757457
302,0.757457
303,0.757457
304,0.757457
305,0.757457
306,0.757457
307,0.757457
308,0.757457
309,0.757457
310,0.757457
311,0.757457
312,0.757457
313,0.757457
314,0.757457
315,0.757457
316,0.757457
317,0.757457
318,0.757457
319,0.757457
320,0.757457
321,0.757457
322,0.757457
323,0.757457
324,0.757457
325,0.757457
326,0.757457
327,0.757457
328,0.757457
329,0.757457
330,0.757457
331,0.757457
332,0.757457
333,0.757457
334,0.757457
335,0.757457
336,0.757457
337,0.757457
338,0.757457
339,0.757457
340,0.757457
341,0.757457
342,0.757457
343,0.757457
344,0.757457
345,0.757457
346,0.757457
347,0.757457
348,0.757457
349,0.757457
350,0.757457
351,0.757457
352,0.757457
353,0.757457
354,0.757457
355,0.757457
356,0.757457
357,0.757457
358,0.757457
359,0.757457
360,0.757457
361,0.757457
362,0.757457
363,0.757457
364,0.757457
365,0.757457
366,0.757457
367,0.757457
368,0.757457
369,0.757457
370,0.757457
371,0.757457
372,0.757457
373,0.757457
374,0.757457
375,0.757457
