node_id,gp
0,0.711491
1,0.711491
2,0.711491
3,0.711491
4,0.711491
5,0.711491
6,0.711491
7,0.711491
8,0.711491
9,0.711491
10,0.711491
11,0.711491
12,0.711491
13,0.711491
14,0.711491
15,0.711491
16,0.711491
17,0.711491
18,0.711491
19,0.711491
20,0.711491
21,0.711491
22,0.711491
23,0.711491
24,0.711491
25,0.711491
26,0.711491
27,0.711491
28,0.711491
29,0.711491
30,0.711491
31,0.711491
32,0.711491
33,0.711491
34,0.711491
35,0.711491
36,0.711491
37,0.711491
38,0.711491
39,0.711491
40,0.711491
41,0.711491
42,0.711491
43,0.711491
44,0.711491
45,0.711491
46,0.711491
47,0.711491
48,0.711491
49,0.711491
50,0.711491
51,0.711491
52,0.711491
53,0.711491
54,0.711491
55,0.711491
56,0.711491
57,0.711491
58,0.711491
59,0.711491
60,0.711491
61,0.711491
62,0.711491
63,0.711491
64,0.711491
65,0.711491
66,0.711491
67,0.711491
68,0.711491
69,0.711491
70,0.711491
71,0.711491
72,0.711491
73,0.711491
74,0.711491
75,0.711491
76,0.711491
77,0.711491
78,0.711491
79,0.711491
80,0.711491
81,0.711491
82,0.711491
83,0.711491
84,0.711491
85,0.711491
86,0.711491
87,0.711491
88,0.711491
89,0.711491
90,0.711491
91,0.711491
92,0.711491
93,0.711491
94,0.711491
95,0.711491
96,0.711491
97,0.711491
98,0.711491
99,0.711491
100,0.711491
101,0.711491
102,0.711491
103,0.711491
104,0.711491
105,0.711491
106,0.711491
107,0.711491
108,0.711491
109,0.711491
110,0.711491
111,0.711491
112,0.711491
113,0.711491
114,0.711491
115,0.711491
116,0.711491
117,0.711491
118,0.711491
119,0.711491
120,0.711491
121,0.711491
122,0.711491
123,0.711491
124,0.711491
125,0.711491
126,0.711491
127,0.711491
128,0.711491
129,0.711491
130,0.711491
131,0.711491
132,0.711491
133,0.711491
134,0.711491
135,0.711491
136,0.711491
137,0.711491
138,0.711491
139,0.711491
140,0.711491
141,0.711491
142,0.711491
143,0.711491
144,0.711491
145,0.711491
146,0.711491
147,0.711491
148,0.711491
149,0.711491
150,0.711491
151,0.711491
152,0.711491
153,0.711491
154,0.711491
155,0.711491
156,0.711491
157,0.711491
158,0.711491
159,0.711491
160,0.711491
161,0.711491
162,0.711491
163,0.711491
164,0.711491
165,0.711491
166,0.711491
167,0.711491
168,0.711491
169,0.711491
170,0.711491
171,0.711491
172,0.711491
173,0.711491
174,0.711491
175,0.711491
176,0.711491
177,0.711491
178,0.711491
179,0.711491
180,0.711491
181,0.711491
182,0.711491
183,0.711491
184,0.711491
185,0.711491
186,0.711491
187,0.711491
188,0.711491
189,0.711491
190,0.711491
191,0.711491
192,0.711491
193,0.711491
194,0.711491
195,0.711491
196,0.711491
197,0.711491
198,0.711491
199,0.711491
200,0.711491
201,0.711491
202,0.711491
203,0.711491
204,0.711491
205,0.711491
206,0.711491
207,0.711491
208,0.711491
209,0.711491
210,0.711491
211,0.711491
212,0.711491
213,0.711491
214,0.711491
215,0.711491
216,0.711491
217,0.711491
218,0.711491
219,0.711491
220,0.711491
221,0.711491
222,0.711491
223,0.711491
224,0.711491
225,0.711491
226,0.711491
227,0.711491
228,0.711491
229,0.711491
230,0.711491
231,0.711491
232,0.711491
233,0.711491
234,0.711491
235,0.711491
236,0.711491
237,0.711491
238,0.711491
239,0.711491
240,0.711491
241,0.711491
242,0.711491
243,0.711491
244,0.711491
245,0.711491
246,0.711491
247,0.711491
248,0.711491
249,0.711491
250,0.711491
251,0.711491
252,0.711491
253,0.711491
254,0.711491
255,0.711491
256,0.711491
257,0.711491
258,0.711491
259,0.711491
260,0.711491
261,0.711491
262,0.711491
263,0.711491
264,0.711491
265,0.711491
266,0.711491
267,0.711491
268,0.711491
269,0.711491
270,0.711491
271,0.711491
272,0.711491
273,0.711491
274,0.711491
275,0.711491
276,0.711491
277,0.711491
278,0.711491
279,0.711491
280,0.711491
281,0.711491
282,0.711491
283,0.711491
284,0.711491
285,0.711491
286,0.711491
287,0.711491
288,0.711491
289,0.711491
290,0.711491
291,0.711491
292,0.711491
293,0.711491
294,0.711491
295,0.711491
296,0.711491
297,0.711491
298,0.711491
299,0.711491
300,0.711491
301,0.711491
302,0.711491
303,0.711491
304,0.711491
305,0.711491
306,0.711491
307,0.711491
308,0.711491
309,0.711491
310,0.711491
311,0.711491
312,0.711491
313,0.711491
314,0.711491
315,0.711491
316,0.711491
317,0.711491
318,0.711491
319,0.711491
320,0.711491
321,0.711491
322,0.711491
323,0.711491
324,0.711491
325,0.711491
326,0.711491
327,0.711491
328,0.711491
329,0.711491
330,0.711491
331,0.711491
332,0.711491
333,0.711491
334,0.711491
335,0.711491
336,0.711491
337,0.711491
338,0.711491
339,0.711491
340,0.711491
341,0.711491
342,0.711491
343,0.711491
344,0.711491
345,0.711491
346,0.711491
347,0.711491
348,0.711491
349,0.711491
350,0.711491
351,0.711491
352,0.711491
353,0.711491
354,0.711491
