flow_id,size,source,target,fct
510,1023,255,511,1662
1,1023,256,0,2046
3,1023,257,1,2046
5,1023,258,2,2046
7,1023,259,3,2046
9,1023,260,4,2046
11,1023,261,5,2046
13,1023,262,6,2046
15,1023,263,7,2046
17,1023,264,8,2046
19,1023,265,9,2046
21,1023,266,10,2046
23,1023,267,11,2046
25,1023,268,12,2046
27,1023,269,13,2046
29,1023,270,14,2046
31,1023,271,15,2046
33,1023,272,16,2046
35,1023,273,17,2046
37,1023,274,18,2046
39,1023,275,19,2046
41,1023,276,20,2046
43,1023,277,21,2046
45,1023,278,22,2046
47,1023,279,23,2046
49,1023,280,24,2046
51,1023,281,25,2046
53,1023,282,26,2046
55,1023,283,27,2046
57,1023,284,28,2046
59,1023,285,29,2046
61,1023,286,30,2046
63,1023,287,31,2046
65,1023,288,32,2046
67,1023,289,33,2046
69,1023,290,34,2046
71,1023,291,35,2046
73,1023,292,36,2046
75,1023,293,37,2046
77,1023,294,38,2046
79,1023,295,39,2046
81,1023,296,40,2046
83,1023,297,41,2046
85,1023,298,42,2046
87,1023,299,43,2046
89,1023,300,44,2046
91,1023,301,45,2046
93,1023,302,46,2046
95,1023,303,47,2046
97,1023,304,48,2046
99,1023,305,49,2046
101,1023,306,50,2046
103,1023,307,51,2046
105,1023,308,52,2046
107,1023,309,53,2046
109,1023,310,54,2046
111,1023,311,55,2046
113,1023,312,56,2046
115,1023,313,57,2046
117,1023,314,58,2046
119,1023,315,59,2046
121,1023,316,60,2046
123,1023,317,61,2046
125,1023,318,62,2046
127,1023,319,63,2046
129,1023,320,64,2046
131,1023,321,65,2046
133,1023,322,66,2046
135,1023,323,67,2046
137,1023,324,68,2046
139,1023,325,69,2046
141,1023,326,70,2046
143,1023,327,71,2046
145,1023,328,72,2046
147,1023,329,73,2046
149,1023,330,74,2046
151,1023,331,75,2046
153,1023,332,76,2046
155,1023,333,77,2046
157,1023,334,78,2046
159,1023,335,79,2046
161,1023,336,80,2046
163,1023,337,81,2046
165,1023,338,82,2046
167,1023,339,83,2046
169,1023,340,84,2046
171,1023,341,85,2046
173,1023,342,86,2046
175,1023,343,87,2046
177,1023,344,88,2046
179,1023,345,89,2046
181,1023,346,90,2046
183,1023,347,91,2046
185,1023,348,92,2046
187,1023,349,93,2046
189,1023,350,94,2046
191,1023,351,95,2046
193,1023,352,96,2046
195,1023,353,97,2046
197,1023,354,98,2046
199,1023,355,99,2046
201,1023,356,100,2046
203,1023,357,101,2046
205,1023,358,102,2046
207,1023,359,103,2046
209,1023,360,104,2046
211,1023,361,105,2046
213,1023,362,106,2046
215,1023,363,107,2046
217,1023,364,108,2046
219,1023,365,109,2046
221,1023,366,110,2046
223,1023,367,111,2046
225,1023,368,112,2046
227,1023,369,113,2046
229,1023,370,114,2046
231,1023,371,115,2046
233,1023,372,116,2046
235,1023,373,117,2046
237,1023,374,118,2046
239,1023,375,119,2046
241,1023,376,120,2046
243,1023,377,121,2046
245,1023,378,122,2046
247,1023,379,123,2046
249,1023,380,124,2046
251,1023,381,125,2046
253,1023,382,126,2046
255,1023,383,127,2046
257,1023,384,128,2046
259,1023,385,129,2046
261,1023,386,130,2046
263,1023,387,131,2046
265,1023,388,132,2046
267,1023,389,133,2046
269,1023,390,134,2046
271,1023,391,135,2046
273,1023,392,136,2046
275,1023,393,137,2046
277,1023,394,138,2046
279,1023,395,139,2046
281,1023,396,140,2046
283,1023,397,141,2046
285,1023,398,142,2046
287,1023,399,143,2046
289,1023,400,144,2046
291,1023,401,145,2046
293,1023,402,146,2046
295,1023,403,147,2046
297,1023,404,148,2046
299,1023,405,149,2046
301,1023,406,150,2046
303,1023,407,151,2046
305,1023,408,152,2046
307,1023,409,153,2046
309,1023,410,154,2046
311,1023,411,155,2046
313,1023,412,156,2046
315,1023,413,157,2046
317,1023,414,158,2046
319,1023,415,159,2046
321,1023,416,160,2046
323,1023,417,161,2046
325,1023,418,162,2046
327,1023,419,163,2046
329,1023,420,164,2046
331,1023,421,165,2046
333,1023,422,166,2046
335,1023,423,167,2046
337,1023,424,168,2046
339,1023,425,169,2046
341,1023,426,170,2046
343,1023,427,171,2046
345,1023,428,172,2046
347,1023,429,173,2046
349,1023,430,174,2046
351,1023,431,175,2046
353,1023,432,176,2046
355,1023,433,177,2046
357,1023,434,178,2046
359,1023,435,179,2046
361,1023,436,180,2046
363,1023,437,181,2046
365,1023,438,182,2046
367,1023,439,183,2046
369,1023,440,184,2046
371,1023,441,185,2046
373,1023,442,186,2046
375,1023,443,187,2046
377,1023,444,188,2046
379,1023,445,189,2046
381,1023,446,190,2046
383,1023,447,191,2046
385,1023,448,192,2046
387,1023,449,193,2046
389,1023,450,194,2046
391,1023,451,195,2046
393,1023,452,196,2046
395,1023,453,197,2046
397,1023,454,198,2046
399,1023,455,199,2046
401,1023,456,200,2046
403,1023,457,201,2046
405,1023,458,202,2046
407,1023,459,203,2046
409,1023,460,204,2046
411,1023,461,205,2046
413,1023,462,206,2046
415,1023,463,207,2046
417,1023,464,208,2046
419,1023,465,209,2046
421,1023,466,210,2046
423,1023,467,211,2046
425,1023,468,212,2046
427,1023,469,213,2046
429,1023,470,214,2046
431,1023,471,215,2046
433,1023,472,216,2046
435,1023,473,217,2046
437,1023,474,218,2046
439,1023,475,219,2046
441,1023,476,220,2046
443,1023,477,221,2046
445,1023,478,222,2046
447,1023,479,223,2046
449,1023,480,224,2046
451,1023,481,225,2046
453,1023,482,226,2046
455,1023,483,227,2046
457,1023,484,228,2046
459,1023,485,229,2046
461,1023,486,230,2046
463,1023,487,231,2046
465,1023,488,232,2046
467,1023,489,233,2046
469,1023,490,234,2046
471,1023,491,235,2046
473,1023,492,236,2046
475,1023,493,237,2046
477,1023,494,238,2046
479,1023,495,239,2046
481,1023,496,240,2046
483,1023,497,241,2046
485,1023,498,242,2046
487,1023,499,243,2046
489,1023,500,244,2046
491,1023,501,245,2046
493,1023,502,246,2046
495,1023,503,247,2046
497,1023,504,248,2046
499,1023,505,249,2046
501,1023,506,250,2046
503,1023,507,251,2046
505,1023,508,252,2046
507,1023,509,253,2046
509,1023,510,254,2046
511,1023,511,255,2046
0,1023,0,256,2046
2,1023,1,257,2046
4,1023,2,258,2046
6,1023,3,259,2046
8,1023,4,260,2046
10,1023,5,261,2046
12,1023,6,262,2046
14,1023,7,263,2046
16,1023,8,264,2046
18,1023,9,265,2046
20,1023,10,266,2046
22,1023,11,267,2046
24,1023,12,268,2046
26,1023,13,269,2046
28,1023,14,270,2046
30,1023,15,271,2046
32,1023,16,272,2046
34,1023,17,273,2046
36,1023,18,274,2046
38,1023,19,275,2046
40,1023,20,276,2046
42,1023,21,277,2046
44,1023,22,278,2046
46,1023,23,279,2046
48,1023,24,280,2046
50,1023,25,281,2046
52,1023,26,282,2046
54,1023,27,283,2046
56,1023,28,284,2046
58,1023,29,285,2046
60,1023,30,286,2046
62,1023,31,287,2046
64,1023,32,288,2046
66,1023,33,289,2046
68,1023,34,290,2046
70,1023,35,291,2046
72,1023,36,292,2046
74,1023,37,293,2046
76,1023,38,294,2046
78,1023,39,295,2046
80,1023,40,296,2046
82,1023,41,297,2046
84,1023,42,298,2046
86,1023,43,299,2046
88,1023,44,300,2046
90,1023,45,301,2046
92,1023,46,302,2046
94,1023,47,303,2046
96,1023,48,304,2046
98,1023,49,305,2046
100,1023,50,306,2046
102,1023,51,307,2046
104,1023,52,308,2046
106,1023,53,309,2046
108,1023,54,310,2046
110,1023,55,311,2046
112,1023,56,312,2046
114,1023,57,313,2046
116,1023,58,314,2046
118,1023,59,315,2046
120,1023,60,316,2046
122,1023,61,317,2046
124,1023,62,318,2046
126,1023,63,319,2046
128,1023,64,320,2046
130,1023,65,321,2046
132,1023,66,322,2046
134,1023,67,323,2046
136,1023,68,324,2046
