flow_id,size,source,target,fct
424,1023,212,425,1446
1,1023,213,0,1446
3,1023,214,1,1447
5,1023,215,2,1447
7,1023,216,3,1447
9,1023,217,4,1447
11,1023,218,5,1447
13,1023,219,6,1447
15,1023,220,7,1447
17,1023,221,8,1447
19,1023,222,9,1447
21,1023,223,10,1447
23,1023,224,11,1447
25,1023,225,12,1447
27,1023,226,13,1447
29,1023,227,14,1447
31,1023,228,15,1447
33,1023,229,16,1447
35,1023,230,17,1447
37,1023,231,18,1447
39,1023,232,19,1447
41,1023,233,20,1447
43,1023,234,21,1447
45,1023,235,22,1447
47,1023,236,23,1447
49,1023,237,24,1447
51,1023,238,25,1447
53,1023,239,26,1447
55,1023,240,27,1447
57,1023,241,28,1447
59,1023,242,29,1447
61,1023,243,30,1447
63,1023,244,31,1447
65,1023,245,32,1447
67,1023,246,33,1447
69,1023,247,34,1447
71,1023,248,35,1447
73,1023,249,36,1447
75,1023,250,37,1447
77,1023,251,38,1447
79,1023,252,39,1447
81,1023,253,40,1447
83,1023,254,41,1447
85,1023,255,42,1447
87,1023,256,43,1447
89,1023,257,44,1447
91,1023,258,45,1447
93,1023,259,46,1447
95,1023,260,47,1447
97,1023,261,48,1447
99,1023,262,49,1447
101,1023,263,50,1447
103,1023,264,51,1447
105,1023,265,52,1447
107,1023,266,53,1447
109,1023,267,54,1447
111,1023,268,55,1447
113,1023,269,56,1447
115,1023,270,57,1447
117,1023,271,58,1447
119,1023,272,59,1447
121,1023,273,60,1447
123,1023,274,61,1447
125,1023,275,62,1447
127,1023,276,63,1447
129,1023,277,64,1447
131,1023,278,65,1447
133,1023,279,66,1447
135,1023,280,67,1447
137,1023,281,68,1447
139,1023,282,69,1447
141,1023,283,70,1447
143,1023,284,71,1447
145,1023,285,72,1447
147,1023,286,73,1447
149,1023,287,74,1447
151,1023,288,75,1447
153,1023,289,76,1447
155,1023,290,77,1447
157,1023,291,78,1447
159,1023,292,79,1447
161,1023,293,80,1447
163,1023,294,81,1447
165,1023,295,82,1447
167,1023,296,83,1447
169,1023,297,84,1447
171,1023,298,85,1447
173,1023,299,86,1447
175,1023,300,87,1447
177,1023,301,88,1447
179,1023,302,89,1447
181,1023,303,90,1447
183,1023,304,91,1447
185,1023,305,92,1447
187,1023,306,93,1447
189,1023,307,94,1447
191,1023,308,95,1447
193,1023,309,96,1447
195,1023,310,97,1447
197,1023,311,98,1447
199,1023,312,99,1447
201,1023,313,100,1447
203,1023,314,101,1447
205,1023,315,102,1447
207,1023,316,103,1447
209,1023,317,104,1447
211,1023,318,105,1447
213,1023,319,106,1447
215,1023,320,107,1447
217,1023,321,108,1447
219,1023,322,109,1447
221,1023,323,110,1447
223,1023,324,111,1447
225,1023,325,112,1447
227,1023,326,113,1447
229,1023,327,114,1447
231,1023,328,115,1447
233,1023,329,116,1447
235,1023,330,117,1447
237,1023,331,118,1447
239,1023,332,119,1447
241,1023,333,120,1447
243,1023,334,121,1447
245,1023,335,122,1447
247,1023,336,123,1447
249,1023,337,124,1447
251,1023,338,125,1447
253,1023,339,126,1447
255,1023,340,127,1447
257,1023,341,128,1447
259,1023,342,129,1447
261,1023,343,130,1447
263,1023,344,131,1447
265,1023,345,132,1447
267,1023,346,133,1447
269,1023,347,134,1447
271,1023,348,135,1447
273,1023,349,136,1447
275,1023,350,137,1447
277,1023,351,138,1447
279,1023,352,139,1447
281,1023,353,140,1447
283,1023,354,141,1447
285,1023,355,142,1447
287,1023,356,143,1447
289,1023,357,144,1447
291,1023,358,145,1447
293,1023,359,146,1447
295,1023,360,147,1447
297,1023,361,148,1447
299,1023,362,149,1447
301,1023,363,150,1447
303,1023,364,151,1447
305,1023,365,152,1447
307,1023,366,153,1447
309,1023,367,154,1447
311,1023,368,155,1447
313,1023,369,156,1447
315,1023,370,157,1447
317,1023,371,158,1447
319,1023,372,159,1447
321,1023,373,160,1447
323,1023,374,161,1447
325,1023,375,162,1447
327,1023,376,163,1447
329,1023,377,164,1447
331,1023,378,165,1447
333,1023,379,166,1447
335,1023,380,167,1447
337,1023,381,168,1447
339,1023,382,169,1447
341,1023,383,170,1447
343,1023,384,171,1447
345,1023,385,172,1447
347,1023,386,173,1447
349,1023,387,174,1447
351,1023,388,175,1447
353,1023,389,176,1447
355,1023,390,177,1447
357,1023,391,178,1447
359,1023,392,179,1447
361,1023,393,180,1447
363,1023,394,181,1447
365,1023,395,182,1447
367,1023,396,183,1447
369,1023,397,184,1447
371,1023,398,185,1447
373,1023,399,186,1447
375,1023,400,187,1447
377,1023,401,188,1447
379,1023,402,189,1447
381,1023,403,190,1447
383,1023,404,191,1447
385,1023,405,192,1447
387,1023,406,193,1447
389,1023,407,194,1447
391,1023,408,195,1447
393,1023,409,196,1447
395,1023,410,197,1447
397,1023,411,198,1447
399,1023,412,199,1447
401,1023,413,200,1447
403,1023,414,201,1447
405,1023,415,202,1447
407,1023,416,203,1447
409,1023,417,204,1447
411,1023,418,205,1447
413,1023,419,206,1447
415,1023,420,207,1447
