flow_id,size,source,target,fct
1,1023,298,0,1616
3,1023,299,1,1617
5,1023,300,2,1617
7,1023,301,3,1617
9,1023,302,4,1617
11,1023,303,5,1617
13,1023,304,6,1617
15,1023,305,7,1617
17,1023,306,8,1617
19,1023,307,9,1617
21,1023,308,10,1617
23,1023,309,11,1617
25,1023,310,12,1617
27,1023,311,13,1617
29,1023,312,14,1617
31,1023,313,15,1617
33,1023,314,16,1617
35,1023,315,17,1617
37,1023,316,18,1617
39,1023,317,19,1617
41,1023,318,20,1617
43,1023,319,21,1617
45,1023,320,22,1617
47,1023,321,23,1617
49,1023,322,24,1617
51,1023,323,25,1617
53,1023,324,26,1617
55,1023,325,27,1617
57,1023,326,28,1617
59,1023,327,29,1617
61,1023,328,30,1617
63,1023,329,31,1617
65,1023,330,32,1617
67,1023,331,33,1617
69,1023,332,34,1617
71,1023,333,35,1617
73,1023,334,36,1617
75,1023,335,37,1617
77,1023,336,38,1617
79,1023,337,39,1617
81,1023,338,40,1617
83,1023,339,41,1617
85,1023,340,42,1617
87,1023,341,43,1617
89,1023,342,44,1617
91,1023,343,45,1617
93,1023,344,46,1617
95,1023,345,47,1617
97,1023,346,48,1617
99,1023,347,49,1617
101,1023,348,50,1617
103,1023,349,51,1617
105,1023,350,52,1617
107,1023,351,53,1617
109,1023,352,54,1617
111,1023,353,55,1617
113,1023,354,56,1617
115,1023,355,57,1617
117,1023,356,58,1617
119,1023,357,59,1617
121,1023,358,60,1617
123,1023,359,61,1617
125,1023,360,62,1617
127,1023,361,63,1617
129,1023,362,64,1617
131,1023,363,65,1617
133,1023,364,66,1617
135,1023,365,67,1617
137,1023,366,68,1617
139,1023,367,69,1617
141,1023,368,70,1617
143,1023,369,71,1617
145,1023,370,72,1617
147,1023,371,73,1617
149,1023,372,74,1617
151,1023,373,75,1617
153,1023,374,76,1617
155,1023,375,77,1617
157,1023,376,78,1617
159,1023,377,79,1617
161,1023,378,80,1617
163,1023,379,81,1617
165,1023,380,82,1617
167,1023,381,83,1617
169,1023,382,84,1617
171,1023,383,85,1617
173,1023,384,86,1617
175,1023,385,87,1617
177,1023,386,88,1617
179,1023,387,89,1617
181,1023,388,90,1617
183,1023,389,91,1617
185,1023,390,92,1617
187,1023,391,93,1617
189,1023,392,94,1617
191,1023,393,95,1617
193,1023,394,96,1617
195,1023,395,97,1617
197,1023,396,98,1617
199,1023,397,99,1617
201,1023,398,100,1617
203,1023,399,101,1617
205,1023,400,102,1617
207,1023,401,103,1617
209,1023,402,104,1617
211,1023,403,105,1617
213,1023,404,106,1617
215,1023,405,107,1617
217,1023,406,108,1617
219,1023,407,109,1617
221,1023,408,110,1617
223,1023,409,111,1617
225,1023,410,112,1617
227,1023,411,113,1617
229,1023,412,114,1617
231,1023,413,115,1617
233,1023,414,116,1617
235,1023,415,117,1617
237,1023,416,118,1617
239,1023,417,119,1617
241,1023,418,120,1617
243,1023,419,121,1617
245,1023,420,122,1617
247,1023,421,123,1617
249,1023,422,124,1617
251,1023,423,125,1617
253,1023,424,126,1617
255,1023,425,127,1617
257,1023,426,128,1617
259,1023,427,129,1617
261,1023,428,130,1617
263,1023,429,131,1617
265,1023,430,132,1617
267,1023,431,133,1617
269,1023,432,134,1617
271,1023,433,135,1617
273,1023,434,136,1617
275,1023,435,137,1617
277,1023,436,138,1617
279,1023,437,139,1617
281,1023,438,140,1617
283,1023,439,141,1617
285,1023,440,142,1617
287,1023,441,143,1617
289,1023,442,144,1617
291,1023,443,145,1617
293,1023,444,146,1617
295,1023,445,147,1617
297,1023,446,148,1617
299,1023,447,149,1617
301,1023,448,150,1617
303,1023,449,151,1617
305,1023,450,152,1617
307,1023,451,153,1617
309,1023,452,154,1617
311,1023,453,155,1617
313,1023,454,156,1617
315,1023,455,157,1617
317,1023,456,158,1617
319,1023,457,159,1617
321,1023,458,160,1617
323,1023,459,161,1617
325,1023,460,162,1617
327,1023,461,163,1617
329,1023,462,164,1617
331,1023,463,165,1617
333,1023,464,166,1617
335,1023,465,167,1617
337,1023,466,168,1617
339,1023,467,169,1617
341,1023,468,170,1617
343,1023,469,171,1617
345,1023,470,172,1617
347,1023,471,173,1617
349,1023,472,174,1617
351,1023,473,175,1617
353,1023,474,176,1617
355,1023,475,177,1617
357,1023,476,178,1617
359,1023,477,179,1617
361,1023,478,180,1617
363,1023,479,181,1617
365,1023,480,182,1617
367,1023,481,183,1617
369,1023,482,184,1617
371,1023,483,185,1617
373,1023,484,186,1617
375,1023,485,187,1617
377,1023,486,188,1617
379,1023,487,189,1617
381,1023,488,190,1617
383,1023,489,191,1617
385,1023,490,192,1617
387,1023,491,193,1617
389,1023,492,194,1617
391,1023,493,195,1617
393,1023,494,196,1617
395,1023,495,197,1617
397,1023,496,198,1617
399,1023,497,199,1617
401,1023,498,200,1617
403,1023,499,201,1617
405,1023,500,202,1617
407,1023,501,203,1617
409,1023,502,204,1617
411,1023,503,205,1617
413,1023,504,206,1617
415,1023,505,207,1617
417,1023,506,208,1617
419,1023,507,209,1617
421,1023,508,210,1617
423,1023,509,211,1617
425,1023,510,212,1617
427,1023,511,213,1617
429,1023,512,214,1617
431,1023,513,215,1617
433,1023,514,216,1617
435,1023,515,217,1617
437,1023,516,218,1617
439,1023,517,219,1617
441,1023,518,220,1617
443,1023,519,221,1617
445,1023,520,222,1617
447,1023,521,223,1617
449,1023,522,224,1617
451,1023,523,225,1617
453,1023,524,226,1617
455,1023,525,227,1617
457,1023,526,228,1617
459,1023,527,229,1617
461,1023,528,230,1617
463,1023,529,231,1617
465,1023,530,232,1617
467,1023,531,233,1617
469,1023,532,234,1617
471,1023,533,235,1617
473,1023,534,236,1617
475,1023,535,237,1617
477,1023,536,238,1617
479,1023,537,239,1617
481,1023,538,240,1617
483,1023,539,241,1617
485,1023,540,242,1617
487,1023,541,243,1617
489,1023,542,244,1617
491,1023,543,245,1617
493,1023,544,246,1617
495,1023,545,247,1617
497,1023,546,248,1617
499,1023,547,249,1617
501,1023,548,250,1617
503,1023,549,251,1617
505,1023,550,252,1617
507,1023,551,253,1617
509,1023,552,254,1617
511,1023,553,255,1617
513,1023,554,256,1617
515,1023,555,257,1617
517,1023,556,258,1617
519,1023,557,259,1617
521,1023,558,260,1617
523,1023,559,261,1617
525,1023,560,262,1617
527,1023,561,263,1617
529,1023,562,264,1617
531,1023,563,265,1617
533,1023,564,266,1617
535,1023,565,267,1617
537,1023,566,268,1617
539,1023,567,269,1617
541,1023,568,270,1617
543,1023,569,271,1617
545,1023,570,272,1617
547,1023,571,273,1617
549,1023,572,274,1617
551,1023,573,275,1617
553,1023,574,276,1617
555,1023,575,277,1617
557,1023,576,278,1617
559,1023,577,279,1617
561,1023,578,280,1617
563,1023,579,281,1617
565,1023,580,282,1617
567,1023,581,283,1617
569,1023,582,284,1617
571,1023,583,285,1617
573,1023,584,286,1617
575,1023,585,287,1617
577,1023,586,288,1617
579,1023,587,289,1617
581,1023,588,290,1617
583,1023,589,291,1617
585,1023,590,292,1617
587,1023,591,293,1617
589,1023,592,294,1617
591,1023,593,295,1617
593,1023,594,296,1617
595,1023,595,297,1617
0,1023,0,298,1617
2,1023,1,299,1617
4,1023,2,300,1617
6,1023,3,301,1617
8,1023,4,302,1617
10,1023,5,303,1617
12,1023,6,304,1617
14,1023,7,305,1617
16,1023,8,306,1617
18,1023,9,307,1617
20,1023,10,308,1617
22,1023,11,309,1617
24,1023,12,310,1617
26,1023,13,311,1617
28,1023,14,312,1617
30,1023,15,313,1617
32,1023,16,314,1617
34,1023,17,315,1617
36,1023,18,316,1617
38,1023,19,317,1617
40,1023,20,318,1617
42,1023,21,319,1617
44,1023,22,320,1617
46,1023,23,321,1617
48,1023,24,322,1617
50,1023,25,323,1617
52,1023,26,324,1617
54,1023,27,325,1617
56,1023,28,326,1617
58,1023,29,327,1617
60,1023,30,328,1617
62,1023,31,329,1617
64,1023,32,330,1617
66,1023,33,331,1617
68,1023,34,332,1617
70,1023,35,333,1617
72,1023,36,334,1617
74,1023,37,335,1617
76,1023,38,336,1617
78,1023,39,337,1617
80,1023,40,338,1617
82,1023,41,339,1617
84,1023,42,340,1617
86,1023,43,341,1617
88,1023,44,342,1617
90,1023,45,343,1617
92,1023,46,344,1617
94,1023,47,345,1617
96,1023,48,346,1617
98,1023,49,347,1617
100,1023,50,348,1617
102,1023,51,349,1617
104,1023,52,350,1617
106,1023,53,351,1617
108,1023,54,352,1617
110,1023,55,353,1617
112,1023,56,354,1617
114,1023,57,355,1617
116,1023,58,356,1617
118,1023,59,357,1617
120,1023,60,358,1617
122,1023,61,359,1617
124,1023,62,360,1617
126,1023,63,361,1617
128,1023,64,362,1617
130,1023,65,363,1617
132,1023,66,364,1617
134,1023,67,365,1617
136,1023,68,366,1617
138,1023,69,367,1617
140,1023,70,368,1617
142,1023,71,369,1617
144,1023,72,370,1617
146,1023,73,371,1617
148,1023,74,372,1617
150,1023,75,373,1617
152,1023,76,374,1617
154,1023,77,375,1617
156,1023,78,376,1617
158,1023,79,377,1617
160,1023,80,378,1617
162,1023,81,379,1617
164,1023,82,380,1617
166,1023,83,381,1617
168,1023,84,382,1617
170,1023,85,383,1617
172,1023,86,384,1617
174,1023,87,385,1617
176,1023,88,386,1617
178,1023,89,387,1617
180,1023,90,388,1617
182,1023,91,389,1617
184,1023,92,390,1617
186,1023,93,391,1617
188,1023,94,392,1617
190,1023,95,393,1617
192,1023,96,394,1617
194,1023,97,395,1617
196,1023,98,396,1617
198,1023,99,397,1617
200,1023,100,398,1617
202,1023,101,399,1617
204,1023,102,400,1617
206,1023,103,401,1617
208,1023,104,402,1617
210,1023,105,403,1617
212,1023,106,404,1617
214,1023,107,405,1617
216,1023,108,406,1617
218,1023,109,407,1617
220,1023,110,408,1617
222,1023,111,409,1617
224,1023,112,410,1617
226,1023,113,411,1617
228,1023,114,412,1617
230,1023,115,413,1617
232,1023,116,414,1617
234,1023,117,415,1617
236,1023,118,416,1617
238,1023,119,417,1617
240,1023,120,418,1617
242,1023,121,419,1617
244,1023,122,420,1617
246,1023,123,421,1617
248,1023,124,422,1617
250,1023,125,423,1617
252,1023,126,424,1617
254,1023,127,425,1617
256,1023,128,426,1617
258,1023,129,427,1617
260,1023,130,428,1617
262,1023,131,429,1617
264,1023,132,430,1617
266,1023,133,431,1617
268,1023,134,432,1617
270,1023,135,433,1617
272,1023,136,434,1617
274,1023,137,435,1617
276,1023,138,436,1617
278,1023,139,437,1617
280,1023,140,438,1617
282,1023,141,439,1617
284,1023,142,440,1617
286,1023,143,441,1617
288,1023,144,442,1617
290,1023,145,443,1617
292,1023,146,444,1617
294,1023,147,445,1617
296,1023,148,446,1617
298,1023,149,447,1617
300,1023,150,448,1617
302,1023,151,449,1617
304,1023,152,450,1617
306,1023,153,451,1617
308,1023,154,452,1617
310,1023,155,453,1617
312,1023,156,454,1617
314,1023,157,455,1617
316,1023,158,456,1617
318,1023,159,457,1617
320,1023,160,458,1617
322,1023,161,459,1617
324,1023,162,460,1617
326,1023,163,461,1617
328,1023,164,462,1617
330,1023,165,463,1617
332,1023,166,464,1617
334,1023,167,465,1617
336,1023,168,466,1617
338,1023,169,467,1617
340,1023,170,468,1617
342,1023,171,469,1617
344,1023,172,470,1617
346,1023,173,471,1617
348,1023,174,472,1617
350,1023,175,473,1617
352,1023,176,474,1617
354,1023,177,475,1617
356,1023,178,476,1617
358,1023,179,477,1617
360,1023,180,478,1617
362,1023,181,479,1617
364,1023,182,480,1617
366,1023,183,481,1617
368,1023,184,482,1617
370,1023,185,483,1617
372,1023,186,484,1617
374,1023,187,485,1617
376,1023,188,486,1617
378,1023,189,487,1617
380,1023,190,488,1617
382,1023,191,489,1617
384,1023,192,490,1617
386,1023,193,491,1617
388,1023,194,492,1617
390,1023,195,493,1617
392,1023,196,494,1617
394,1023,197,495,1617
396,1023,198,496,1617
398,1023,199,497,1617
400,1023,200,498,1617
402,1023,201,499,1617
404,1023,202,500,1617
406,1023,203,501,1617
408,1023,204,502,1617
410,1023,205,503,1617
412,1023,206,504,1617
414,1023,207,505,1617
416,1023,208,506,1617
418,1023,209,507,1617
420,1023,210,508,1617
422,1023,211,509,1617
424,1023,212,510,1617
426,1023,213,511,1617
428,1023,214,512,1617
430,1023,215,513,1617
432,1023,216,514,1617
434,1023,217,515,1617
436,1023,218,516,1617
438,1023,219,517,1617
440,1023,220,518,1617
442,1023,221,519,1617
444,1023,222,520,1617
446,1023,223,521,1617
448,1023,224,522,1617
450,1023,225,523,1617
452,1023,226,524,1617
454,1023,227,525,1617
456,1023,228,526,1617
458,1023,229,527,1617
460,1023,230,528,1617
462,1023,231,529,1617
464,1023,232,530,1617
466,1023,233,531,1617
468,1023,234,532,1617
470,1023,235,533,1617
472,1023,236,534,1617
474,1023,237,535,1617
476,1023,238,536,1617
478,1023,239,537,1617
480,1023,240,538,1617
482,1023,241,539,1617
484,1023,242,540,1617
486,1023,243,541,1617
488,1023,244,542,1617
490,1023,245,543,1617
492,1023,246,544,1617
494,1023,247,545,1617
496,1023,248,546,1617
498,1023,249,547,1617
500,1023,250,548,1617
502,1023,251,549,1617
504,1023,252,550,1617
506,1023,253,551,1617
508,1023,254,552,1617
510,1023,255,553,1617
512,1023,256,554,1617
514,1023,257,555,1617
516,1023,258,556,1617
518,1023,259,557,1617
520,1023,260,558,1617
522,1023,261,559,1617
524,1023,262,560,1617
526,1023,263,561,1617
528,1023,264,562,1617
530,1023,265,563,1617
532,1023,266,564,1617
534,1023,267,565,1617
536,1023,268,566,1617
538,1023,269,567,1617
540,1023,270,568,1617
542,1023,271,569,1617
544,1023,272,570,1617
546,1023,273,571,1617
548,1023,274,572,1617
550,1023,275,573,1617
552,1023,276,574,1617
554,1023,277,575,1617
556,1023,278,576,1617
558,1023,279,577,1617
560,1023,280,578,1617
562,1023,281,579,1617
564,1023,282,580,1617
566,1023,283,581,1617
568,1023,284,582,1617
570,1023,285,583,1617
572,1023,286,584,1617
574,1023,287,585,1617
576,1023,288,586,1617
