flow_id,size,source,target,fct
1,1023,43,0,1106
3,1023,44,1,1107
5,1023,45,2,1107
7,1023,46,3,1107
9,1023,47,4,1107
11,1023,48,5,1107
13,1023,49,6,1107
15,1023,50,7,1107
17,1023,51,8,1107
19,1023,52,9,1107
21,1023,53,10,1107
23,1023,54,11,1107
25,1023,55,12,1107
27,1023,56,13,1107
29,1023,57,14,1107
31,1023,58,15,1107
33,1023,59,16,1107
35,1023,60,17,1107
37,1023,61,18,1107
39,1023,62,19,1107
41,1023,63,20,1107
43,1023,64,21,1107
45,1023,65,22,1107
47,1023,66,23,1107
49,1023,67,24,1107
51,1023,68,25,1107
53,1023,69,26,1107
55,1023,70,27,1107
57,1023,71,28,1107
59,1023,72,29,1107
61,1023,73,30,1107
63,1023,74,31,1107
65,1023,75,32,1107
67,1023,76,33,1107
69,1023,77,34,1107
71,1023,78,35,1107
73,1023,79,36,1107
75,1023,80,37,1107
77,1023,81,38,1107
79,1023,82,39,1107
81,1023,83,40,1107
83,1023,84,41,1107
85,1023,85,42,1107
0,1023,0,43,1107
2,1023,1,44,1107
4,1023,2,45,1107
6,1023,3,46,1107
8,1023,4,47,1107
10,1023,5,48,1107
12,1023,6,49,1107
14,1023,7,50,1107
16,1023,8,51,1107
18,1023,9,52,1107
20,1023,10,53,1107
22,1023,11,54,1107
24,1023,12,55,1107
26,1023,13,56,1107
28,1023,14,57,1107
30,1023,15,58,1107
32,1023,16,59,1107
34,1023,17,60,1107
36,1023,18,61,1107
38,1023,19,62,1107
40,1023,20,63,1107
42,1023,21,64,1107
44,1023,22,65,1107
46,1023,23,66,1107
48,1023,24,67,1107
50,1023,25,68,1107
52,1023,26,69,1107
54,1023,27,70,1107
56,1023,28,71,1107
58,1023,29,72,1107
60,1023,30,73,1107
62,1023,31,74,1107
64,1023,32,75,1107
66,1023,33,76,1107
68,1023,34,77,1107
70,1023,35,78,1107
72,1023,36,79,1107
74,1023,37,80,1107
76,1023,38,81,1107
78,1023,39,82,1107
80,1023,40,83,1107
84,1023,42,85,1107
82,1023,41,84,1107
