node_id,gp
0,0.582396
1,0.582396
2,0.582396
3,0.582396
4,0.582396
5,0.582396
6,0.582396
7,0.582396
8,0.582396
9,0.582396
10,0.582396
11,0.582396
12,0.582396
13,0.582396
14,0.582396
15,0.582396
16,0.582396
17,0.582396
18,0.582396
19,0.582396
20,0.582396
21,0.582396
22,0.582396
23,0.582396
24,0.582396
25,0.582396
26,0.582396
27,0.582396
28,0.582396
29,0.582396
30,0.582396
31,0.582396
32,0.582396
33,0.582396
34,0.582396
35,0.582396
36,0.582396
37,0.582396
38,0.582396
39,0.582396
40,0.582396
41,0.582396
42,0.582396
43,0.582396
44,0.582396
45,0.582396
46,0.582396
47,0.582396
48,0.582396
49,0.582396
50,0.582396
51,0.582396
52,0.582396
53,0.582396
54,0.582396
55,0.582396
56,0.582396
57,0.582396
58,0.582396
59,0.582396
60,0.582396
61,0.582396
62,0.582396
63,0.582396
64,0.582396
65,0.582396
66,0.582396
67,0.582396
68,0.582396
69,0.582396
70,0.582396
71,0.582396
72,0.582396
73,0.582396
74,0.582396
75,0.582396
76,0.582396
77,0.582396
78,0.582396
79,0.582396
80,0.582396
81,0.582396
82,0.582396
83,0.582396
84,0.582396
85,0.582396
86,0.582396
87,0.582396
88,0.582396
89,0.582396
90,0.582396
91,0.582396
92,0.582396
93,0.582396
94,0.582396
95,0.582396
96,0.582396
97,0.582396
98,0.582396
99,0.582396
100,0.582396
101,0.582396
102,0.582396
103,0.582396
104,0.582396
105,0.582396
106,0.582396
107,0.582396
108,0.582396
109,0.582396
110,0.582396
111,0.582396
112,0.582396
113,0.582396
114,0.582396
115,0.582396
116,0.582396
117,0.582396
118,0.582396
119,0.582396
120,0.582396
121,0.582396
122,0.582396
123,0.582396
124,0.582396
125,0.582396
126,0.582396
127,0.582396
128,0.582396
129,0.582396
130,0.582396
131,0.582396
132,0.582396
133,0.582396
134,0.582396
135,0.582396
136,0.582396
137,0.582396
138,0.582396
139,0.582396
140,0.582396
141,0.582396
142,0.582396
143,0.582396
144,0.582396
145,0.582396
146,0.582396
147,0.582396
148,0.582396
149,0.582396
150,0.582396
151,0.582396
152,0.582396
153,0.582396
154,0.582396
155,0.582396
156,0.582396
157,0.582396
158,0.582396
159,0.582396
160,0.582396
161,0.582396
162,0.582396
163,0.582396
164,0.582396
165,0.582396
166,0.582396
167,0.582396
168,0.582396
169,0.582396
170,0.0831296
171,0.0831296
172,0.0831296
173,0.0831296
174,0.0831296
175,0.0831296
176,0.0831296
177,0.0831296
178,0.0831296
179,0.0831296
180,0.0831296
181,0.0831296
182,0.0831296
183,0.0831296
184,0.0831296
185,0.0831296
186,0.0831296
187,0.0831296
188,0.0831296
189,0.0831296
190,0.0831296
191,0.0831296
192,0.0831296
193,0.0831296
194,0.0831296
195,0.0831296
196,0.0831296
197,0.0831296
198,0.0831296
199,0.0831296
200,0.0831296
201,0.0831296
202,0.0831296
203,0.0831296
204,0.0831296
205,0.0831296
206,0.0831296
207,0.0831296
208,0.0831296
209,0.0831296
210,0.0831296
211,0.0831296
212,0.0831296
213,0.0831296
214,0.0831296
215,0.0831296
216,0.0831296
217,0.0831296
218,0.0831296
219,0.0831296
220,0.0831296
221,0.0831296
222,0.0831296
223,0.0831296
224,0.0831296
225,0.0831296
226,0.0831296
227,0.0831296
228,0.0831296
229,0.0831296
230,0.0831296
231,0.0831296
232,0.0831296
233,0.0831296
234,0.0831296
235,0.0831296
236,0.0831296
237,0.0831296
238,0.0831296
239,0.0831296
240,0.0831296
241,0.0831296
242,0.0831296
243,0.0831296
244,0.0831296
245,0.0831296
246,0.0831296
247,0.0831296
248,0.0831296
249,0.0831296
250,0.0831296
251,0.0831296
252,0.0831296
253,0.0831296
254,0.0831296
255,0.0831296
256,0.0831296
257,0.0831296
258,0.0831296
259,0.0831296
260,0.0831296
261,0.0831296
262,0.0831296
263,0.0831296
264,0.0831296
265,0.0831296
266,0.0831296
267,0.0831296
268,0.0831296
269,0.0831296
270,0.0831296
271,0.0831296
272,0.0831296
273,0.0831296
274,0.0831296
275,0.0831296
276,0.0831296
277,0.0831296
278,0.0831296
279,0.0831296
280,0.0831296
281,0.0831296
282,0.0831296
283,0.0831296
284,0.0831296
285,0.0831296
286,0.0831296
287,0.0831296
288,0.0831296
289,0.0831296
290,0.0831296
291,0.0831296
292,0.0831296
293,0.0831296
294,0.0831296
295,0.0831296
296,0.0831296
297,0.0831296
298,0.0831296
299,0.0831296
300,0.0831296
301,0.0831296
302,0.0831296
303,0.0831296
304,0.0831296
305,0.0831296
306,0.0831296
307,0.0831296
308,0.0831296
309,0.0831296
310,0.0831296
311,0.0831296
312,0.0831296
313,0.0831296
314,0.0831296
315,0.0831296
316,0.0831296
317,0.0831296
318,0.0831296
319,0.0831296
320,0.0831296
321,0.0831296
322,0.0831296
323,0.0831296
324,0.0831296
325,0.0831296
326,0.0831296
327,0.0831296
328,0.0831296
329,0.0831296
330,0.0831296
331,0.0831296
332,0.0831296
333,0.0831296
334,0.0831296
335,0.0831296
336,0.0831296
337,0.0831296
338,0.0831296
339,0.0831296
340,0.0831296
341,0.0831296
342,0.0831296
343,0.0831296
344,0.0831296
345,0.0831296
346,0.0831296
347,0.0831296
348,0.0831296
349,0.0831296
350,0.0831296
351,0.0831296
352,0.0831296
353,0.0831296
354,0.0831296
355,0.0831296
356,0.0831296
357,0.0831296
358,0.0831296
359,0.0831296
360,0.0831296
361,0.0831296
362,0.0831296
363,0.0831296
364,0.0831296
365,0.0831296
366,0.0831296
367,0.0831296
368,0.0831296
